Country,Year,LifeExpectancy,AdultMortality,InfantMortality,GDP,HealthExpenditure,BMI,HIV_AIDS,IncomeLevel,Schooling,MortalityHealthInteraction,EducationIncomeInteraction,DevelopmentIndex,HealthEfficiency
Mali,-0.185711612,-2.11868753,1.362538755,1.673796803,-0.415407242,-0.183645926,-0.98253843,1.844939275,-2.157665335,-2.19137511,-0.250224691,4.728254111,-1.588149229,-1.546184681
Mali,-0.40408911,-2.224041355,1.429674236,1.686576604,-0.52134391,-0.273767105,-1.008969254,1.944667237,-2.263702053,-2.31912251,-0.391397777,5.249802386,-1.701389491,-1.703441341
Mali,-0.622466608,-2.329395181,-1.468340677,1.686576604,-0.574670212,-0.321579223,-1.035400079,2.040895242,-2.361582101,-2.446869909,0.472187854,5.77848418,-1.794374074,1.146761454
Mali,-0.840844106,-2.449799553,1.51918821,1.699137937,-0.658403437,-0.341321565,-1.061830903,2.133860645,-2.402365454,-2.574617308,-0.518531697,6.185171678,-1.878462066,-1.860509775
Mali,-1.059221604,-2.570203925,1.55275595,1.711488144,-0.749856818,-0.663100585,-1.088261727,2.310839258,-2.524715514,-2.702364707,-1.029633379,6.8227021,-1.992312346,-2.215856535
Mali,-1.277599103,-2.690608298,-1.445962184,1.723634206,-0.876649594,-0.682130713,-1.114692551,2.395221816,-2.606282221,-2.830112106,0.986335216,7.376070865,-2.104347974,0.76383147
Mali,-1.495976601,-2.11868753,-1.412394443,1.723634206,-2.621773433,-0.677542671,-1.13583721,2.477085112,-2.696005598,-2.957859505,0.956957504,7.974405784,-2.758546179,0.734851772
Mauritania,1.561308373,-0.899593262,-1.513097664,0.317446355,0.116013504,-0.705577075,-1.786035483,0.881330105,-0.934164736,-1.297143316,1.067607025,1.211745544,-0.705098183,0.807520589
Mauritania,1.342930875,-0.914643808,-1.501908417,0.317446355,0.224538394,-0.189472991,-1.823038637,0.881330105,-0.966791419,-1.297143316,0.284571079,1.254067028,-0.67979878,1.312435427
Mauritania,1.124553377,-0.959795448,-1.479529924,0.317446355,-1.538491157,-0.648943803,-0.432777289,1.155780641,-1.032044784,-1.424890716,0.960131775,1.470551031,-1.331808886,0.830586121
Mauritania,0.906175879,-0.989896541,-1.468340677,0.317446355,0.246890204,-0.307089191,-0.464494278,1.283348607,-1.113611491,-1.595220581,0.45091155,1.77645597,-0.820647289,1.161251486
Mauritania,0.68779838,-1.03504818,0.579291481,0.317446355,0.263693618,-0.199997092,-0.501497432,1.283348607,-1.146238173,-1.637803047,-0.115856612,1.877312374,-0.840115868,-0.779288574
Mauritania,0.469420882,-1.065149273,0.601669975,0.317446355,-1.669852619,-0.652306019,-0.538500585,1.283348607,-1.170708185,-1.680385514,-0.392472946,1.967241076,-1.506982106,-1.253975994
Mauritania,0.251043384,-1.110300913,0.612859222,0.317446355,-1.531642456,-0.634500469,-0.570217574,1.283348607,-1.235961551,-1.893297846,-0.388859464,2.340043341,-1.553633951,-1.247359691
Mauritania,0.032665886,-1.155452553,0.635237715,0.317446355,0.122392062,-0.311690866,-0.607220728,1.405244974,-1.244118221,-1.850715379,-0.197997793,2.302508726,-0.990813846,-0.946928581
Mauritania,-0.185711612,-1.185553646,0.657616209,0.317446355,-1.737403661,-0.658677533,-0.638937717,1.405244974,-1.244118221,-1.765550447,-0.433157022,2.196553481,-1.582357443,-1.316293741
Mauritania,-0.40408911,-0.011611017,0.679994702,0.317446355,-0.04736409,-0.349727502,-0.675940871,1.405244974,-1.317528257,-1.850715379,-0.237812849,2.438369808,-1.071869242,-1.029722205
Mauritania,-0.622466608,-0.463127413,0.702373196,0.317446355,-0.289015608,-0.35404182,-0.70765786,1.405244974,-1.35831161,-1.850715379,-0.248669484,2.513848187,-1.166014199,-1.056415015
Mauritania,-0.840844106,-0.764138343,0.713562443,0.317446355,-2.207162737,-0.673665856,-0.739374849,1.405244974,-1.439878317,-2.063627711,-0.480702654,2.971372796,-1.903556255,-1.387228299
Mauritania,-1.059221604,-0.914643808,0.735940936,0.317446355,-0.510783988,-0.516462953,-0.776378002,1.405244974,-1.472505,-2.106210178,-0.380086229,3.101405017,-1.363166388,-1.25240389
Mauritania,-1.277599103,-1.065149273,0.75831943,0.230897019,-2.432409623,-0.679345535,-0.808094991,1.283348607,-1.48066167,-2.148792644,-0.515160919,3.181634905,-2.020621312,-1.437664965
Mauritania,-1.495976601,-1.215654739,0.769508676,0.230897019,-0.61444413,-0.522020644,-0.83981198,1.283348607,-1.496975012,-2.148792644,-0.401699415,3.216688893,-1.420070595,-1.291529321
Mauritania,-1.714354099,-1.366160204,-1.535476158,0.230897019,-0.591982485,-0.650765901,-0.871528969,1.155780641,-1.505131682,-2.19137511,0.999235526,3.298308106,-1.429496426,0.884710256
Mauritius,1.342930875,0.771017402,-0.136820312,-1.297118305,0.1130277,0.029601742,-0.253047685,-0.6174112,1.153942951,1.342969599,-0.00405012,1.549710303,0.869980084,0.166422054
Mauritius,0.469420882,0.635562483,0.03101839,-1.297118305,-3.738146965,-0.704887957,-1.791321648,-0.378807145,0.917399502,1.044892335,-0.021864489,0.958583708,-0.591951709,-0.735906347
Mauritius,0.251043384,0.560309751,0.06458613,-1.297118305,1.590295163,3.275438505,-1.817752472,-0.6174112,0.868459478,0.959727402,0.211547897,0.833484359,1.139494014,3.210852375
Mauritius,0.032665886,0.545259204,0.06458613,-1.297118305,-1.977894447,-0.663173729,-0.416918794,-0.6174112,0.819519454,0.874562469,-0.042831825,0.716720957,-0.094604175,-0.727759859
Mauritius,-0.185711612,0.575360297,0.008639896,-1.297118305,1.504595148,3.009361059,-0.448635783,-0.6174112,0.754266089,0.831980003,0.026000567,0.627534303,1.030280413,3.000721162
Mauritius,-0.40408911,0.409804285,0.053396883,-1.297118305,1.38983463,2.498339256,-0.475066607,-0.6174112,0.697169394,0.789397536,0.13340353,0.550343802,0.95880052,2.444942372
Mauritius,-0.622466608,0.454955925,0.086964624,-1.297118305,1.304006321,2.355095497,-0.506783596,-0.6174112,0.623759358,0.619067671,0.204809993,0.386149253,0.84894445,2.268130874
Mauritius,-0.840844106,0.424854832,0.086964624,-1.297118305,1.321545096,2.543016261,-0.533214421,-0.6174112,0.558505993,0.533902738,0.221152452,0.298187879,0.804651276,2.456051638
Mauritius,-1.059221604,0.364652646,0.154100104,-1.297118305,1.222942738,1.895002065,-0.564931409,-0.6174112,0.485095957,0.448737805,0.292020016,0.217680895,0.7189255,1.740901961
Mauritius,-1.277599103,0.364652646,0.210046338,-1.297118305,1.098559797,1.651719152,-0.591362234,-0.6174112,0.452469275,0.406155339,0.346937559,0.183772812,0.652394804,1.441672814
Mauritius,-1.495976601,0.364652646,0.187667845,-1.297118305,1.064426681,-0.2581669,-0.623079222,-0.6174112,0.370902568,0.27840794,-0.048449626,0.10326222,0.57124573,-0.445834744
Mauritius,-1.714354099,0.289399913,0.187667845,-1.297118305,1.07887884,1.439284921,-0.649510047,-0.6174112,0.321962544,0.235825473,0.270107499,0.075926969,0.545555619,1.251617077
Mexico,1.342930875,1.132230518,-0.427740728,1.249573902,0.296861344,0.366937382,1.332801761,-0.6174112,1.031592891,0.661650137,-0.156954063,0.682553578,0.663368124,0.79467811
Mexico,1.124553377,1.132230518,-1.658557872,1.272185533,0.207607366,0.253643315,1.295798608,-0.6174112,1.023436221,0.576485205,-0.420682117,0.589995839,0.602509597,1.912201187
Mexico,0.906175879,1.087078879,-0.416551481,1.294122089,-0.01550316,0.013135616,1.264081619,-0.6174112,0.982652867,0.491320272,-0.00547166,0.482797274,0.48615666,0.429687096
Mexico,-0.185711612,1.041927239,-0.416551481,1.394940223,-0.056553119,-0.031180257,1.073779685,-0.6174112,0.843989466,0.320990406,0.012988182,0.270912522,0.369475585,0.385371224
Mexico,-1.277599103,0.891421774,-0.371794494,1.57751461,-0.267465704,-0.627862026,0.872905422,-0.6174112,0.615602688,0.022913142,0.233435644,0.014105392,0.123683375,-0.256067532
Mexico,-1.495976601,0.891421774,-0.382983741,1.620331771,-0.251403312,-0.620686645,0.825329939,-0.6174112,0.591132676,0.022913142,0.237712893,0.013544707,0.120880835,-0.237702905
Mexico,-1.714354099,0.861320681,-0.349416,1.660790799,-0.31795626,-0.640346277,0.78304062,-0.6174112,0.542192652,-0.062251791,0.223747235,-0.033752464,0.053994867,-0.290930277
Micronesia (Federated States of),1.561308373,0.048591169,0.06458613,-1.297118305,0.45367154,-0.705577075,1.68168864,-0.6174112,0.077262425,0.065495608,-0.045570493,0.005060349,0.198809857,-0.770163205
Micronesia (Federated States of),1.342930875,0.048591169,0.042207637,-1.297118305,0.45367154,-0.705577075,1.644685486,-0.6174112,0.093575766,0.065495608,-0.029780741,0.006128802,0.204247638,-0.747784712
Micronesia (Federated States of),1.124553377,0.018490076,0.06458613,-1.297118305,0.45367154,-0.705577075,1.612968497,-0.6174112,0.109889107,0.065495608,-0.045570493,0.007197254,0.209685418,-0.770163205
Micronesia (Federated States of),0.906175879,-0.011611017,0.086964624,-1.297118305,0.45367154,-0.705577075,1.581251508,-0.6174112,0.101732437,0.065495608,-0.061360245,0.006663028,0.206966528,-0.792541699
Micronesia (Federated States of),0.68779838,-0.026661564,0.09815387,-1.297118305,0.45367154,-0.705577075,1.554820684,-0.6174112,0.085419095,0.065495608,-0.069255121,0.005594576,0.201528748,-0.803730946
Micronesia (Federated States of),0.469420882,-0.056762657,0.120532364,-1.297118305,0.45367154,-0.705577075,1.523103695,-0.6174112,0.044635742,-0.019669325,-0.085044873,-0.000877955,0.159545986,-0.826109439
Micronesia (Federated States of),0.251043384,-0.08686375,0.131721611,-1.297118305,0.45367154,-0.705577075,1.491386706,-0.6174112,0.012009059,-0.062251791,-0.092939749,-0.000747585,0.134476269,-0.837298686
Micronesia (Federated States of),0.032665886,-0.101914296,0.154100104,-1.297118305,0.45367154,-0.705577075,1.459669717,-0.6174112,0.003852389,-0.147416724,-0.108729501,-0.000567907,0.103369068,-0.85967718
Micronesia (Federated States of),-0.185711612,-0.132015389,0.165289351,-1.297118305,0.45367154,-0.705577075,1.433238893,-0.6174112,-0.020617623,-0.232581657,-0.116624377,0.004795281,0.066824087,-0.870866426
Micronesia (Federated States of),-0.40408911,-0.162116482,0.176478598,-1.297118305,0.45367154,-0.705577075,1.401521904,-0.6174112,-0.045087635,-0.275164123,-0.124519253,0.0124065,0.04447326,-0.882055673
Micronesia (Federated States of),-0.622466608,-0.177167029,0.198857091,-1.297118305,0.45367154,-0.705577075,1.37509108,-0.6174112,-0.085870988,-0.360329056,-0.140309005,0.030941812,0.002490498,-0.904434167
Micronesia (Federated States of),-0.840844106,-0.207268122,0.210046338,-1.297118305,0.45367154,-0.705577075,1.353946421,-0.6174112,-0.094027659,-0.445493989,-0.148203881,0.041888757,-0.028616703,-0.915623413
Micronesia (Federated States of),-1.059221604,-0.237369215,-1.591422392,-1.297118305,0.45367154,-0.705577075,1.332801761,-0.6174112,-0.126654342,-0.488076455,1.122871157,0.061817002,-0.053686419,0.885845316
Micronesia (Federated States of),-1.277599103,-0.43302632,-1.557854651,-1.297118305,0.45367154,-0.705577075,1.311657102,-0.6174112,-0.159281024,-0.573241388,1.099186529,0.091306475,-0.092950291,0.852277576
Micronesia (Federated States of),-1.495976601,-0.282520855,0.254803325,-1.297118305,0.45367154,-0.705577075,1.290512443,-0.6174112,-0.191907707,-0.615823854,-0.179783385,0.118181344,-0.118020007,-0.9603804
Monaco,1.124553377,0.454955925,-0.181577299,-1.297118305,0.45367154,-0.705577075,0.312571951,-0.6174112,0.403529251,0.320990406,0.128116779,0.129529018,0.392730399,-0.523999776
Mongolia,1.561308373,-0.04171211,0.691183949,-0.787779863,1.095861296,-0.705577075,0.798899114,-0.6174112,0.860302807,1.385552066,-0.487683549,1.191994332,1.11390539,-1.396761024
Mongolia,1.342930875,-0.101914296,0.724751689,-0.787779863,1.14261165,1.086492914,0.735465137,-0.6174112,0.827676125,1.385552066,0.787437575,1.146788365,1.11861328,0.361741225
Mongolia,1.124553377,-0.147065936,0.747130183,-0.787779863,1.180674591,0.83262997,-1.701456846,-0.6174112,0.754266089,1.342969599,0.622082982,1.012956427,1.09263676,0.085499788
Mongolia,0.906175879,-0.192217575,0.79188717,-0.787779863,1.177648959,0.913194127,0.613883346,-0.6174112,0.689012724,1.342969599,0.723146713,0.925323142,1.069877094,0.121306957
Mongolia,0.68779838,-0.267470308,0.836644157,-0.787779863,1.059648396,0.938778605,0.550449368,-0.6174112,0.599289347,1.300387133,0.785423635,0.779308155,0.986441625,0.102134448
Mongolia,0.469420882,-0.417975773,-1.513097664,-0.787779863,-1.060643141,-0.563257049,0.492301555,-0.6174112,0.534035981,1.172639734,0.852262925,0.626231811,0.215344191,0.949840615
Mongolia,0.251043384,-0.327672494,0.836644157,-0.787779863,0.431161437,0.150067772,0.439439907,-0.6174112,0.476939287,0.959727402,0.125553325,0.457731703,0.622609375,-0.686576385
Mongolia,0.032665886,-0.252419761,0.724751689,-0.489835975,0.60670621,0.448814355,0.386578258,-0.6174112,0.370902568,0.789397536,0.325278962,0.292789574,0.589002105,-0.275937335
Mongolia,-0.185711612,-0.478177959,-1.501908417,-0.489835975,0.391523946,0.10242983,0.33371661,-0.6174112,0.27302252,0.619067671,-0.153840223,0.169019416,0.427871379,1.604338247
Mongolia,-0.40408911,-0.613632878,1.239457041,-0.489835975,0.229334636,0.073237447,0.286141127,-0.6174112,0.175142473,0.491320272,0.090774669,0.086051047,0.298599127,-1.166219594
Mongolia,-0.622466608,-0.688885611,1.273024781,-0.489835975,-0.002360422,-0.07622992,0.238565643,-0.6174112,0.077262425,0.108078074,-0.097042578,0.008350374,0.060993359,-1.349254701
Mongolia,-0.840844106,-0.764138343,1.384917249,-0.489835975,-0.181910119,-0.238485324,0.196276325,-0.6174112,-0.053244306,-0.147416724,-0.330282439,0.007849101,-0.127523716,-1.623402573
Mongolia,-1.059221604,-0.764138343,1.239457041,-0.489835975,-0.34987839,-0.348078974,-1.749032329,-0.6174112,-0.151124354,-0.445493989,-0.431428935,0.067324991,-0.315498911,-1.587536015
Mongolia,-1.277599103,-0.794239436,1.149943067,-0.489835975,-0.448420134,-0.350936581,0.116983853,-0.6174112,-0.23269106,-0.615823854,-0.403557089,0.143296706,-0.432311683,-1.500879648
Mongolia,-1.495976601,-0.884542715,1.183510807,-0.489835975,-0.517520941,-0.311138702,0.079980699,-0.6174112,-0.322414437,-0.913901119,-0.368236016,0.294654915,-0.584612166,-1.494649509
Mongolia,-1.714354099,-0.944744901,1.273024781,-0.489835975,-0.597456884,-0.345690486,0.04826371,-0.6174112,-0.371354461,-1.126813451,-0.440072555,0.418447202,-0.698541599,-1.618715267
Montenegro,1.561308373,1.056977786,-1.613800885,-1.297118305,1.490669749,-0.705577075,1.279940113,-0.6174112,1.439426424,1.513299465,1.138660909,2.178283237,1.481131879,0.90822381
Montenegro,0.469420882,0.936573413,-0.506065455,-1.297118305,1.517584107,3.347176529,1.137213663,-0.6174112,1.300763023,1.470716999,-1.693890414,1.913054289,1.429688043,3.853241984
Montenegro,0.251043384,0.891421774,-0.483686962,-1.297118305,1.51955848,2.417329298,1.105496674,-0.6174112,1.284449681,1.300387133,-1.169230663,1.670281839,1.368131765,2.90101626
Montenegro,-0.40408911,0.710815216,-1.647368625,-1.297118305,1.180349241,3.093647054,0.999773378,-0.6174112,1.007122879,0.704232604,-5.096377095,0.709248767,0.963901575,4.741015679
Montenegro,-0.622466608,0.680714123,-0.304659013,-1.297118305,1.03923755,2.657284797,0.957484059,-0.6174112,0.966339526,0.533902738,-0.809565764,0.515931319,0.846493271,2.96194381
Montenegro,-0.840844106,0.665663576,-0.293469767,-1.297118305,-0.867217605,-0.341286786,0.920480905,-0.6174112,0.917399502,0.448737805,0.100157353,0.411671839,0.166306567,-0.047817019
Morocco,1.561308373,0.786067948,-0.72985039,0.826784796,0.835218858,-0.705577075,1.105496674,-0.6174112,0.14251579,0.235825473,0.514965704,0.033608854,0.40452004,0.024273315
Morocco,1.342930875,0.755966855,-0.718661144,0.866514474,0.917172261,0.561835106,1.052635026,-0.6174112,0.101732437,0.235825473,-0.403769059,0.0239911,0.41824339,1.280496249
Morocco,1.124553377,0.725865762,-0.707471897,0.866514474,0.906259021,0.441464804,0.999773378,-0.6174112,0.052792413,0.235825473,-0.312323942,0.012449796,0.398292302,1.1489367
Morocco,0.906175879,0.680714123,-0.685093403,0.904205814,-0.976894008,-0.583395059,0.946911729,-0.6174112,-0.036930964,0.022913142,0.399680106,-0.000846204,-0.330303944,0.101698345
Morocco,0.68779838,0.635562483,-1.636179379,0.904205814,-0.86317886,-0.564670874,0.899336246,-0.6174112,-0.126654342,-0.147416724,0.923902839,0.018670968,-0.379083308,1.071508505
Morocco,0.469420882,0.560309751,-1.669747119,0.940057805,0.831548075,0.465694682,0.846474598,-0.6174112,-0.200064378,-0.360329056,-0.777592354,0.072089008,0.090384881,2.135441801
Morocco,0.251043384,0.485057018,-0.494876208,0.940057805,0.839216881,0.495228939,0.798899114,-0.6174112,-0.257161072,-0.445493989,-0.24507702,0.114563712,0.045520607,0.990105147
Morocco,0.032665886,0.409804285,-0.416551481,0.974241645,0.845728536,0.387295021,0.746037466,-0.6174112,-0.314257767,-0.530658921,-0.161328314,0.166763688,0.000270616,0.803846502
Morocco,-0.185711612,0.349602099,-0.360605247,0.974241645,0.729381354,0.299779281,-1.680312187,-0.6174112,-0.379511132,-0.658406321,-0.108101982,0.249872528,-0.102845366,0.660384528
Morocco,-0.40408911,0.289399913,-0.304659013,1.006905691,0.62585529,0.109222364,0.650886499,-0.6174112,-0.428451156,-0.658406321,-0.033275578,0.282094949,-0.153667395,0.413881377
Morocco,-0.622466608,1.192432704,-0.259902026,1.006905691,-1.232915841,-0.645186929,0.608597181,-0.6174112,-0.47739118,-0.743571253,0.16768539,0.354974358,-0.817959425,-0.385284903
Morocco,-0.840844106,0.439905378,-0.203955792,1.038179349,0.532008508,-0.065514883,0.561021698,-0.6174112,-0.542644545,-0.828736186,0.01336214,0.449709171,-0.279790741,0.138440909
Morocco,-1.059221604,0.123843901,-0.159198805,1.068176169,0.433055946,-0.143311551,0.513446214,-0.6174112,-0.624211252,-0.956483585,0.022815028,0.597047816,-0.382546297,0.015887254
Morocco,-1.277599103,0.063641715,-1.624990132,1.096996335,0.275368871,-0.280016135,0.471156896,-0.6174112,-0.713934629,-1.169395917,0.455023456,0.83487224,-0.535987225,1.344973997
Morocco,-1.495976601,-0.011611017,-0.058495584,1.124728684,0.230605599,-0.252037689,0.428867577,-0.6174112,-0.795501335,-1.297143316,0.014743092,1.03187924,-0.620679684,-0.193542104
Morocco,-1.714354099,-0.071813203,-1.613800885,1.151452358,0.227974017,-0.301112244,0.381292094,-0.6174112,-0.885224713,-1.510055648,0.485935206,1.336738577,-0.722435448,1.312688641
Myanmar,1.561308373,-0.372824134,0.433831273,1.413544256,0.140705066,-0.705577075,-0.728802519,-0.159312691,-0.616054581,-1.041648518,-0.306101401,0.641712341,-0.505666011,-1.139408349
Myanmar,1.342930875,-0.402925227,-1.557854651,1.431688882,0.185153501,-0.416438383,-0.776378002,-0.159312691,-0.656837934,-1.041648518,0.648750472,0.684194261,-0.504444317,1.141416268
Myanmar,1.124553377,-0.43302632,-1.546665404,1.466686927,0.123284224,-0.46108001,-0.818667321,0.043907431,-0.713934629,-1.041648518,0.713136499,0.743668948,-0.544099641,1.085585395
Myanmar,0.906175879,-0.478177959,-1.513097664,1.500093591,0.125158051,-0.46050621,-0.860956639,0.233100839,-0.771031323,-1.041648518,0.69679087,0.803143635,-0.562507263,1.052591455
Myanmar,0.68779838,-0.523329599,-1.490719171,1.54751779,0.135220864,-0.570139905,-1.854755626,0.233100839,-0.828128018,-1.041648518,0.849918487,0.862618323,-0.578185224,0.920579265
Myanmar,0.469420882,-0.553430692,-1.468340677,1.57751461,-0.011281084,-0.594081061,-0.940249112,0.233100839,-0.917851395,-1.169395917,0.872313387,1.073331674,-0.699509466,0.874259617
Myanmar,0.251043384,-0.583531785,0.568102235,1.620331771,-0.240124002,-0.635090788,-0.977252266,0.410079452,-1.007574772,-1.297143316,-0.360796496,1.306968882,-0.848280697,-1.203193022
Myanmar,0.032665886,-1.486564576,1.51918821,1.711488144,-0.353109459,-0.644797211,-1.019541584,0.410079452,-1.09729815,-1.424890716,-0.97956832,1.563529945,-0.958432775,-2.163985421
Myanmar,-0.185711612,-0.688885611,0.635237715,1.699137937,-2.5299343,-0.70219339,-1.056544738,0.410079452,-1.170708185,-1.467473182,-0.446059725,1.717982866,-1.722705222,-1.337431106
Myanmar,-0.40408911,-0.73403725,-1.546665404,1.735582763,-0.970894431,-0.676031921,-1.088261727,0.410079452,-1.252274892,-1.510055648,1.045595184,1.891004774,-1.244408324,0.870633484
Myanmar,-0.622466608,-0.77918889,0.713562443,1.77030513,-1.116981685,-0.687759567,-1.119978716,0.233100839,-1.325684928,-1.552638115,-0.490759397,2.058308947,-1.331768242,-1.40132201
Myanmar,-0.840844106,-0.839391076,0.75831943,1.792574108,-1.210651887,-0.679081986,-1.156981869,0.233100839,-1.407251634,-1.595220581,-0.514961064,2.24487677,-1.404374701,-1.437401416
Namibia,1.561308373,-0.493228506,0.982104365,-0.489835975,1.24248117,-0.705577075,-0.099748905,2.223777446,0.077262425,0.065495608,-0.692950326,0.005060349,0.461746401,-1.68768144
Nauru,1.124553377,0.454955925,-0.181577299,-1.297118305,-1.591489558,-0.606047277,2.627912143,-0.6174112,0.403529251,-0.828736186,0.110044428,-0.334419292,-0.672232164,-0.424469978
Nepal,1.561308373,0.018490076,0.053396883,0.826784796,-0.237985296,-0.705577075,-0.977252266,-0.6174112,-0.591584569,0.27840794,-0.037675617,-0.164701841,-0.183720642,-0.758973959
Nepal,1.342930875,0.078692262,-0.024927844,0.866514474,-2.051057839,-0.651219233,-1.008969254,-0.6174112,-0.624211252,0.363572873,0.016233491,-0.226946278,-0.770565406,-0.626291389
Nepal,1.124553377,0.033540622,0.019829143,0.904205814,-0.29953591,-0.194394743,-1.035400079,-0.6174112,-0.673151276,0.320990406,-0.003854681,-0.216075101,-0.21723226,-0.214223886
Nepal,0.906175879,-0.026661564,0.075775377,0.940057805,-0.307493027,-0.191634389,-1.067117067,-0.378807145,-0.73024797,0.320990406,-0.014521168,-0.234402593,-0.238916864,-0.267409766
Nepal,0.68779838,-0.101914296,0.131721611,1.006905691,-0.295486334,0.009477635,-1.093547892,-0.378807145,-0.803658006,0.193243007,0.001248409,-0.15530129,-0.301967111,-0.122243975
Nepal,0.469420882,-0.162116482,0.198857091,1.038179349,-0.420051415,-0.165900601,-1.119978716,-0.378807145,-0.917851395,-0.18999919,-0.032990511,0.174391022,-0.509300667,-0.364757693
Nepal,0.251043384,-0.237369215,0.254803325,1.096996335,-2.403319973,-0.666078084,-1.14640954,-0.378807145,-1.023888114,-0.445493989,-0.16971891,0.456136,-1.290900692,-0.920881409
Nepal,0.032665886,-0.312621948,0.321938806,1.151452358,-0.598078177,-0.257428637,-1.172840364,-0.378807145,-1.10545482,-0.615823854,-0.082876268,0.680765448,-0.773118951,-0.579367443
Nepal,-0.185711612,-0.372824134,0.37788504,1.202149703,-0.745604845,-0.372490453,-1.199271188,-0.378807145,-1.154394844,-0.658406321,-0.14075857,0.760060862,-0.852802003,-0.750375492
Nepal,-0.40408911,-0.463127413,-1.557854651,1.249573902,-0.842982904,-0.412981742,-1.225702012,-0.378807145,-1.235961551,-0.828736186,0.643365528,1.024286062,-0.96922688,1.144872909
Nepal,-0.622466608,-0.553430692,-1.479529924,1.294122089,-0.916610242,-0.678410849,-1.252132836,-0.378807145,-1.293058245,-0.913901119,1.003729152,1.181727377,-1.041189869,0.801119075
Nepal,-0.840844106,-0.658784517,0.646426962,1.336123237,-0.996976288,-0.501934146,-1.27856366,-0.378807145,-1.341998269,-0.956483585,-0.324463765,1.283599316,-1.098486047,-1.148361108
Nepal,-1.059221604,-0.718986704,-1.546665404,1.394940223,-1.096360968,-0.687777921,-1.304994484,-0.6174112,-1.390938293,-0.999066052,1.063762316,1.389639229,-1.162121771,0.858887484
Nepal,-1.277599103,-0.899593262,0.870211897,1.431688882,-1.119781277,-0.557723342,-1.331425309,-0.6174112,-1.472505,-1.25456085,-0.485337488,1.847347124,-1.282282375,-1.427935239
Nepal,-1.495976601,-0.884542715,-1.535476158,1.483580086,-1.112560526,-0.56573215,-1.357856133,-0.6174112,-1.48066167,-1.084230984,0.868668228,1.60537926,-1.225817727,0.969744008
Nepal,-1.714354099,-0.989896541,0.870211897,1.532047323,-1.169655462,-0.591342601,-1.384286957,-0.6174112,-1.537758365,-1.126813451,-0.514593367,1.73276681,-1.278075759,-1.461554499
Nicaragua,1.561308373,0.861320681,-0.170388052,-0.489835975,-0.973601071,-0.705577075,0.867619257,-0.6174112,0.118045778,0.065495608,0.120221903,0.00773148,-0.263353228,-0.535189023
Nicaragua,1.342930875,0.816169041,-0.136820312,-0.489835975,0.542870677,2.31173163,0.825329939,-0.6174112,0.069105754,0.022913142,-0.316291842,0.00158343,0.211629858,2.448551942
Nicaragua,1.124553377,0.725865762,-0.036117091,-0.489835975,0.489187878,1.631646034,0.78304062,-0.6174112,0.02016573,-0.019669325,-0.058930308,-0.000396646,0.163228095,1.667763125
Nicaragua,0.906175879,0.725865762,-0.036117091,-0.489835975,0.465100642,1.42969387,0.746037466,-0.6174112,-0.020617623,-0.019669325,-0.051636383,0.000405535,0.141604565,1.465810961
Nicaragua,0.68779838,0.816169041,-0.148009559,-0.278441422,0.414730669,1.345485378,-1.675026022,-0.6174112,-0.061400976,-0.019669325,-0.199144697,0.001207716,0.111220122,1.493494936
Nicaragua,0.469420882,0.620511937,-0.069684831,-0.278441422,0.336712051,1.224896562,-1.712029176,-0.6174112,-0.110341,-0.062251791,-0.08535671,0.006868925,0.05470642,1.294581393
Nicaragua,0.251043384,0.620511937,0.03101839,-0.278441422,0.303560643,1.161432061,0.624455675,-0.378807145,-0.118497671,-0.104834258,0.036025752,0.012422615,0.026742905,1.130413671
Nicaragua,0.032665886,0.515158111,0.09815387,-0.278441422,0.332698245,1.048624023,0.582166357,-0.378807145,-0.167437695,-0.18999919,0.102926506,0.031813026,-0.008246214,0.950470153
Nicaragua,-0.185711612,0.515158111,0.142910857,-0.278441422,0.235104242,0.907914868,0.545163203,-0.378807145,-0.216377719,-0.232581657,0.129750892,0.050325488,-0.071285045,0.765004011
Nicaragua,-0.40408911,0.590410844,-1.602611638,-0.278441422,-1.659569944,-0.56902866,0.502873884,-0.159312691,-0.249004402,-0.232581657,0.911931954,0.057913856,-0.713718667,1.033582978
Nicaragua,-0.622466608,0.319501006,0.37788504,-0.278441422,0.127565462,0.688345674,0.465870731,-0.159312691,-0.289787755,-0.232581657,0.260115532,0.067399316,-0.131601317,0.310460635
Nicaragua,-0.840844106,0.289399913,0.37788504,-0.114471068,-1.320231616,-0.470784674,0.428867577,-0.159312691,-0.330571108,-0.232581657,-0.177902485,0.076884776,-0.627794794,-0.848669713
Nicaragua,-1.059221604,1.041927239,0.422642027,-0.114471068,-1.721791916,-0.68936289,0.386578258,-0.159312691,-0.363197791,-0.232581657,-0.291353729,0.084473144,-0.772523788,-1.112004917
Nicaragua,-1.277599103,0.891421774,0.41145278,-0.114471068,-3.53100666,-0.692233322,0.349575105,0.043907431,-0.412137815,-0.360329056,-0.284821325,0.14850523,-1.434491177,-1.103686102
Nicaragua,-1.495976601,0.590410844,0.366695793,-0.114471068,-1.548943891,-0.56300379,0.312571951,0.043907431,-0.469234509,-0.488076455,-0.206451121,0.229022316,-0.835418285,-0.929699583
Nicaragua,-1.714354099,0.590410844,0.355506546,-0.114471068,-1.71694044,-0.608288351,0.275568797,0.043907431,-0.534487874,-0.615823854,-0.216250491,0.329150383,-0.955750723,-0.963794897
